1,1,1,86
2,2,2,47
3,3,3,20
4,4,4,87
5,5,5,66
6,6,6,78
7,7,7,34
8,8,8,97
9,9,9,7
10,10,10,64
11,11,11,56
12,12,12,81
13,13,13,95
14,14,14,30
15,15,15,4
16,16,16,90
17,17,17,7
18,18,18,67
19,19,19,87
20,20,20,79
21,21,21,11
22,22,22,27
23,23,23,73
24,24,24,90
25,25,25,33
26,26,26,43
27,27,27,6
28,28,28,71
29,29,29,90
30,30,30,43
31,31,31,44
32,32,32,83
33,33,33,10
34,34,34,97
35,35,35,56
36,36,36,54
37,37,37,75
38,38,38,38
39,39,39,28
40,40,40,7
41,41,41,46
42,42,42,53
43,43,43,26
44,44,44,14
45,45,45,98
46,46,46,2
47,47,47,3
48,48,48,94
49,49,49,36
50,50,50,52
51,51,51,72
52,52,52,61
53,53,53,79
54,54,54,63
55,55,55,47
56,56,56,10
57,57,57,92
58,58,58,13
59,59,59,9
60,60,60,74
61,61,61,4
62,62,62,93
63,63,63,88
64,64,64,71
65,65,65,19
66,66,66,83
67,67,67,57
68,68,68,49
69,69,69,15
70,70,70,31
71,71,71,92
72,72,72,44
73,73,73,21
74,74,74,38
75,75,75,65
76,76,76,78
77,77,77,46
78,78,78,6
79,79,79,89
80,80,80,92
81,81,81,57
82,82,82,94
83,83,83,35
84,84,84,35
85,85,85,47
86,86,86,4
87,87,87,26
88,88,88,97
89,89,89,34
90,90,90,84
91,91,91,50
92,92,92,30
93,93,93,67
94,94,94,98
95,95,95,38
96,96,96,36
97,97,97,21
98,98,98,47
99,99,99,60
100,100,100,16
101,101,101,69
102,102,102,80
103,103,103,42
104,104,104,35
105,105,105,52
106,106,106,24
107,107,107,87
108,108,108,37
109,109,109,29
110,110,110,61
111,111,111,91
112,112,112,47
113,113,113,84
114,114,114,69
115,115,115,16
116,116,116,39
117,117,117,16
118,118,118,83
119,119,119,86
120,120,120,17
121,121,121,27
122,122,122,14
123,123,123,8
124,124,124,21
125,125,125,75
126,126,126,52
127,127,127,38
128,128,128,41
129,129,129,34
130,130,130,80
131,131,131,37
132,132,132,3
133,133,133,12
134,134,134,17
135,135,135,95
136,136,136,93
137,137,137,47
138,138,138,16
139,139,139,57
140,140,140,55
141,141,141,82
142,142,142,3
143,143,143,19
144,144,144,66
145,145,145,15
146,146,146,81
147,147,147,35
148,148,148,33
149,149,149,2
150,150,150,97
151,151,151,1
152,152,152,93
153,153,153,1
154,154,154,36
155,155,155,34
156,156,156,26
157,157,157,33
158,158,158,32
159,159,159,81
160,160,160,77
161,161,161,66
162,162,162,96
163,163,163,53
164,164,164,14
165,165,165,35
166,166,166,16
167,167,167,9
168,168,168,63
169,169,169,84
170,170,170,95
171,171,171,48
172,172,172,88
173,173,173,92
174,174,174,24
175,175,175,7
176,176,176,17
177,177,177,10
178,178,178,48
179,179,179,94
180,180,180,90
181,181,181,31
182,182,182,69
183,183,183,92
184,184,184,99
185,185,185,80
186,186,186,63
187,187,187,87
188,188,188,96
189,189,189,49
190,190,190,41
191,191,191,73
192,192,192,14
193,193,193,63
194,194,194,24
195,195,195,62
196,196,196,99
197,197,197,13
198,198,198,89
199,199,199,90
200,200,200,51
201,201,201,85
202,202,202,2
203,203,203,87
204,204,204,18
205,205,205,83
206,206,206,25
207,207,207,21
208,208,208,33
209,209,209,71
210,210,210,59
211,211,211,11
212,212,212,53
213,213,213,14
214,214,214,44
215,215,215,1
216,216,216,37
217,217,217,11
218,218,218,45
219,219,219,57
220,220,220,12
221,221,221,83
222,222,222,1
223,223,223,39
224,224,224,73
225,225,225,89
226,226,226,37
227,227,227,65
228,228,228,83
229,229,229,24
230,230,230,82
231,231,231,90
232,232,232,51
233,233,233,88
234,234,234,29
235,235,235,29
236,236,236,38
237,237,237,7
238,238,238,48
239,239,239,93
240,240,240,19
241,241,241,50
242,242,242,47
243,243,243,76
244,244,244,16
245,245,245,75
246,246,246,23
247,247,247,25
248,248,248,32
249,249,249,63
250,250,250,6
251,251,251,88
252,252,252,43
253,253,253,38
254,254,254,91
255,255,255,62
256,256,256,22
257,257,257,28
258,258,258,27
259,259,259,51
260,260,260,55
261,261,261,24
262,262,262,48
263,263,263,6
264,264,264,71
265,265,265,69
266,266,266,4
267,267,267,8
268,268,268,4
269,269,269,64
270,270,270,21
271,271,271,8
272,272,272,92
273,273,273,49
274,274,274,40
275,275,275,77
276,276,276,53
277,277,277,39
278,278,278,69
279,279,279,49
280,280,280,33
281,281,281,56
282,282,282,61
283,283,283,45
284,284,284,39
285,285,285,17
286,286,286,7
287,287,287,19
288,288,288,57
289,289,289,20
290,290,290,37
291,291,291,75
292,292,292,77
293,293,293,65
294,294,294,2
295,295,295,21
296,296,296,14
297,297,297,50
298,298,298,36
299,299,299,51
300,300,300,50
301,301,301,48
302,302,302,2
303,303,303,32
304,304,304,3
305,305,305,2
306,306,306,41
307,307,307,89
308,308,308,97
309,309,309,34
310,310,310,81
311,311,311,98
312,312,312,72
313,313,313,47
314,314,314,68
315,315,315,89
316,316,316,53
317,317,317,70
318,318,318,59
319,319,319,81
320,320,320,90
321,321,321,21
322,322,322,69
323,323,323,29
324,324,324,42
325,325,325,69
326,326,326,75
327,327,327,52
328,328,328,54
329,329,329,94
330,330,330,10
331,331,331,46
332,332,332,33
333,333,333,77
334,334,334,83
335,335,335,64
336,336,336,48
337,337,337,66
338,338,338,23
339,339,339,7
340,340,340,29
341,341,341,82
342,342,342,70
343,343,343,39
344,344,344,12
345,345,345,39
346,346,346,47
347,347,347,88
348,348,348,5
349,349,349,94
350,350,350,42
351,351,351,31
352,352,352,18
353,353,353,69
354,354,354,75
355,355,355,93
356,356,356,51
357,357,357,71
358,358,358,14
359,359,359,52
360,360,360,47
361,361,361,72
362,362,362,81
363,363,363,78
364,364,364,23
365,365,365,77
366,366,366,10
367,367,367,61
368,368,368,74
369,369,369,38
370,370,370,22
371,371,371,71
372,372,372,6
373,373,373,77
374,374,374,43
375,375,375,57
376,376,376,80
377,377,377,10
378,378,378,10
379,379,379,18
380,380,380,91
381,381,381,16
382,382,382,45
383,383,383,90
384,384,384,19
385,385,385,12
386,386,386,46
387,387,387,77
388,388,388,28
389,389,389,53
390,390,390,94
391,391,391,84
392,392,392,64
393,393,393,2
394,394,394,23
395,395,395,82
396,396,396,51
397,397,397,42
398,398,398,40
399,399,399,45
400,400,400,31
401,401,401,44
402,402,402,39
403,403,403,4
404,404,404,65
405,405,405,44
406,406,406,36
407,407,407,85
408,408,408,57
409,409,409,96
410,410,410,86
411,411,411,85
412,412,412,63
413,413,413,1
414,414,414,70
415,415,415,65
416,416,416,38
417,417,417,25
418,418,418,79
419,419,419,41
420,420,420,93
421,421,421,33
422,422,422,3
423,423,423,2
424,424,424,66
425,425,425,61
426,426,426,86
427,427,427,30
428,428,428,91
429,429,429,18
430,430,430,58
431,431,431,47
432,432,432,84
433,433,433,97
434,434,434,11
435,435,435,50
436,436,436,8
437,437,437,87
438,438,438,39
439,439,439,32
440,440,440,50
441,441,441,48
442,442,442,57
443,443,443,36
444,444,444,10
445,445,445,65
446,446,446,98
447,447,447,43
448,448,448,68
449,449,449,97
450,450,450,22
451,451,451,38
452,452,452,37
453,453,453,73
454,454,454,37
455,455,455,63
456,456,456,40
457,457,457,9
458,458,458,19
459,459,459,57
460,460,460,56
461,461,461,33
462,462,462,23
463,463,463,3
464,464,464,22
465,465,465,79
466,466,466,19
467,467,467,79
468,468,468,24
469,469,469,66
470,470,470,28
471,471,471,89
472,472,472,61
473,473,473,60
474,474,474,64
475,475,475,56
476,476,476,86
477,477,477,38
478,478,478,39
479,479,479,94
480,480,480,72
481,481,481,87
482,482,482,32
483,483,483,4
484,484,484,62
485,485,485,74
486,486,486,45
487,487,487,3
488,488,488,72
489,489,489,78
490,490,490,75
491,491,491,33
492,492,492,91
493,493,493,93
494,494,494,83
495,495,495,49
496,496,496,35
497,497,497,20
498,498,498,60
499,499,499,29
500,500,500,13
501,501,501,21
502,502,502,92
503,503,503,71
504,504,504,69
505,505,505,24
506,506,506,17
507,507,507,90
508,508,508,63
509,509,509,94
510,510,510,58
511,511,511,62
512,512,512,76
513,513,513,21
514,514,514,30
515,515,515,18
516,516,516,84
517,517,517,53
518,518,518,91
519,519,519,67
520,520,520,72
521,521,521,53
522,522,522,82
523,523,523,38
524,524,524,61
525,525,525,93
526,526,526,80
527,527,527,69
528,528,528,44
529,529,529,89
530,530,530,68
531,531,531,60
532,532,532,48
533,533,533,17
534,534,534,23
535,535,535,42
536,536,536,38
537,537,537,21
538,538,538,15
539,539,539,68
540,540,540,60
541,541,541,80
542,542,542,15
543,543,543,71
544,544,544,91
545,545,545,93
546,546,546,19
547,547,547,98
548,548,548,97
549,549,549,70
550,550,550,49
551,551,551,4
552,552,552,35
553,553,553,86
554,554,554,48
555,555,555,11
556,556,556,9
557,557,557,91
558,558,558,73
559,559,559,82
560,560,560,18
561,561,561,59
562,562,562,30
563,563,563,14
564,564,564,42
565,565,565,37
566,566,566,91
567,567,567,38
568,568,568,9
569,569,569,45
570,570,570,4
571,571,571,87
572,572,572,3
573,573,573,55
574,574,574,21
575,575,575,76
576,576,576,88
577,577,577,29
578,578,578,27
579,579,579,37
580,580,580,49
581,581,581,13
582,582,582,27
583,583,583,96
584,584,584,9
585,585,585,31
586,586,586,80
587,587,587,3
588,588,588,94
589,589,589,69
590,590,590,16
591,591,591,71
592,592,592,56
593,593,593,51
594,594,594,77
595,595,595,53
596,596,596,65
597,597,597,94
598,598,598,48
599,599,599,38
600,600,600,12
601,601,601,78
602,602,602,28
603,603,603,23
604,604,604,43
605,605,605,8
606,606,606,51
607,607,607,53
608,608,608,72
609,609,609,93
610,610,610,30
611,611,611,89
612,612,612,98
613,613,613,99
614,614,614,60
615,615,615,12
616,616,616,10
617,617,617,87
618,618,618,29
619,619,619,96
620,620,620,87
621,621,621,73
622,622,622,28
623,623,623,86
624,624,624,97
625,625,625,22
626,626,626,4
627,627,627,78
628,628,628,22
629,629,629,29
630,630,630,51
631,631,631,33
632,632,632,6
633,633,633,69
634,634,634,61
635,635,635,77
636,636,636,28
637,637,637,92
638,638,638,58
639,639,639,84
640,640,640,88
641,641,641,87
642,642,642,69
643,643,643,34
644,644,644,56
645,645,645,18
646,646,646,69
647,647,647,56
648,648,648,1
649,649,649,80
650,650,650,64
651,651,651,28
652,652,652,89
653,653,653,18
654,654,654,87
655,655,655,62
656,656,656,22
657,657,657,12
658,658,658,97
659,659,659,6
660,660,660,19
661,661,661,27
662,662,662,8
663,663,663,37
664,664,664,4
665,665,665,94
666,666,666,24
667,667,667,76
668,668,668,6
669,669,669,55
670,670,670,12
671,671,671,61
672,672,672,4
673,673,673,29
674,674,674,39
675,675,675,73
676,676,676,85
677,677,677,82
678,678,678,25
679,679,679,69
680,680,680,45
681,681,681,40
682,682,682,75
683,683,683,79
684,684,684,81
685,685,685,84
686,686,686,96
687,687,687,13
688,688,688,88
689,689,689,44
690,690,690,41
691,691,691,17
692,692,692,94
693,693,693,93
694,694,694,65
695,695,695,3
696,696,696,90
697,697,697,30
698,698,698,53
699,699,699,20
700,700,700,81
701,701,701,82
702,702,702,4
703,703,703,69
704,704,704,39
705,705,705,31
706,706,706,84
707,707,707,76
708,708,708,21
709,709,709,32
710,710,710,5
711,711,711,74
712,712,712,52
713,713,713,37
714,714,714,21
715,715,715,72
716,716,716,36
717,717,717,8
718,718,718,9
719,719,719,54
720,720,720,60
721,721,721,56
722,722,722,48
723,723,723,3
724,724,724,46
725,725,725,26
726,726,726,11
727,727,727,73
728,728,728,79
729,729,729,79
730,730,730,92
731,731,731,36
732,732,732,22
733,733,733,49
734,734,734,39
735,735,735,60
736,736,736,95
737,737,737,60
738,738,738,73
739,739,739,47
740,740,740,71
741,741,741,82
742,742,742,53
743,743,743,77
744,744,744,88
745,745,745,6
746,746,746,90
747,747,747,56
748,748,748,62
749,749,749,37
750,750,750,18
751,751,751,13
752,752,752,41
753,753,753,29
754,754,754,76
755,755,755,88
756,756,756,42
757,757,757,32
758,758,758,19
759,759,759,24
760,760,760,12
761,761,761,25
762,762,762,9
763,763,763,82
764,764,764,99
765,765,765,71
766,766,766,30
767,767,767,76
768,768,768,38
769,769,769,36
770,770,770,5
771,771,771,70
772,772,772,7
773,773,773,29
774,774,774,49
775,775,775,96
776,776,776,30
777,777,777,91
778,778,778,71
779,779,779,5
780,780,780,12
781,781,781,3
782,782,782,40
783,783,783,63
784,784,784,52
785,785,785,37
786,786,786,82
787,787,787,19
788,788,788,2
789,789,789,58
790,790,790,81
791,791,791,81
792,792,792,2
793,793,793,59
794,794,794,23
795,795,795,1
796,796,796,12
797,797,797,40
798,798,798,38
799,799,799,35
800,800,800,37
801,801,801,45
802,802,802,92
803,803,803,65
804,804,804,91
805,805,805,8
806,806,806,29
807,807,807,34
808,808,808,39
809,809,809,98
810,810,810,62
811,811,811,16
812,812,812,79
813,813,813,78
814,814,814,63
815,815,815,83
816,816,816,18
817,817,817,94
818,818,818,34
819,819,819,25
820,820,820,92
821,821,821,84
822,822,822,82
823,823,823,64
824,824,824,60
825,825,825,76
826,826,826,16
827,827,827,8
828,828,828,94
829,829,829,45
830,830,830,6
831,831,831,17
832,832,832,96
833,833,833,93
834,834,834,28
835,835,835,44
836,836,836,47
837,837,837,3
838,838,838,31
839,839,839,73
840,840,840,67
841,841,841,33
842,842,842,79
843,843,843,14
844,844,844,87
845,845,845,11
846,846,846,58
847,847,847,50
848,848,848,29
849,849,849,85
850,850,850,41
851,851,851,50
852,852,852,1
853,853,853,61
854,854,854,31
855,855,855,65
856,856,856,37
857,857,857,79
858,858,858,5
859,859,859,60
860,860,860,73
861,861,861,7
862,862,862,35
863,863,863,91
864,864,864,74
865,865,865,48
866,866,866,29
867,867,867,11
868,868,868,15
869,869,869,67
870,870,870,82
871,871,871,97
872,872,872,32
873,873,873,39
874,874,874,37
875,875,875,39
876,876,876,47
877,877,877,49
878,878,878,64
879,879,879,93
880,880,880,91
881,881,881,11
882,882,882,63
883,883,883,46
884,884,884,89
885,885,885,82
886,886,886,72
887,887,887,4
888,888,888,70
889,889,889,7
890,890,890,64
891,891,891,7
892,892,892,31
893,893,893,13
894,894,894,53
895,895,895,67
896,896,896,74
897,897,897,58
898,898,898,29
899,899,899,84
900,900,900,67
901,901,901,71
902,902,902,75
903,903,903,29
904,904,904,86
905,905,905,90
906,906,906,80
907,907,907,38
908,908,908,55
909,909,909,30
910,910,910,50
911,911,911,48
912,912,912,9
913,913,913,40
914,914,914,55
915,915,915,28
916,916,916,72
917,917,917,6
918,918,918,6
919,919,919,19
920,920,920,31
921,921,921,13
922,922,922,55
923,923,923,8
924,924,924,86
925,925,925,29
926,926,926,53
927,927,927,83
928,928,928,40
929,929,929,18
930,930,930,83
931,931,931,61
932,932,932,45
